Country;Growth rate per annum 2016.1;Growth rate per annum 2005-15;Share 2016.2;Year;Coal Consumption (Mtoe)
Saudi Arabia;0.0;0.135340046564;2.67447830993e-05;2004;0.01409
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;2004;0.349866
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2004;109.5531
Philippines;0.159749946241;0.0972792308786;0.00361778982915;2004;4.0393562
Singapore;-0.065387810146;0.473898039981;0.000102054436866;2004;0.006915
Mexico;-0.229082575174;0.010178880839;0.00262972107157;2005;11.4728739371
Peru;0.0;-0.0127700470694;0.00021772585751;2005;0.921467469189
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;2005;0.03723
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2005;81.2886709277
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;2005;3.0312
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2005;1.556558
China;-0.0163160516748;0.0374734655832;0.505774915218;2005;1324.60066542
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2005;24.3663349479
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;2005;3.75077565509
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;2005;9.018912
US;-0.0877264090609;-0.0375393468003;0.0960426032543;2006;565.658916898
Mexico;-0.229082575174;0.010178880839;0.00262972107157;2006;12.3128362711
Ecuador;0.0;0;0.0;2006;0.0
Peru;0.0;-0.0127700470694;0.00021772585751;2006;0.78401165568
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;2006;0.247473
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;2006;6.9656
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;2006;5.62697645218
France;-0.010844501586;-0.0460232119106;0.0022281666752;2006;12.409079
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;2006;7.8492797526
Indonesia;0.222283462094;0.0769875959617;0.016800256446;2006;28.870834387
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;2006;37.034199
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;2006;12.3661618257
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;2006;327.186137554
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;2006;167.307528402
US;-0.0877264090609;-0.0375393468003;0.0960426032543;2007;573.276899954
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;2007;21.3891
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;2007;4.6524772977
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2007;86.6970528088
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2007;8.8361
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;2007;8.40737556129
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;2007;0.174357504538
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;2007;21.2389848732
Iran;0.0425008436721;0.00500493953075;0.000458321737824;2007;1.566242
Algeria;0.0;-0.132124147807;3.86909377994e-05;2007;0.757
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;2007;52.661366382
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;2007;0.618263
Japan;-0.002306025827;0.0050145403181;0.0321379899979;2007;117.707772614
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;2007;8.847
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;2007;1198.43181775
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;2008;29.3990398395
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;2008;0.140892
Qatar;0.0;0;0.0;1979;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1979;0.006637
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1979;0.004
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1979;0.1161834
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1979;0.000674
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1979;11.843
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1979;3.233
Peru;0.0;-0.0127700470694;0.00021772585751;1980;0.141922231776
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1980;0.156619
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1980;6.1477
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1980;0.976106
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1980;101.644
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1980;0.0
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1980;0.55048
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1980;42.7112693444
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1980;0.12419
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1980;0.253
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1980;0.05
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1980;0.704
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1980;0.13998
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1980;0.450168
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1980;27.860750094
of which: OECD;-0.0635863563909;-0.0185102837873;0.244727924466;1980;986.585987431
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1981;5.774536261
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1981;10.85920588
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1981;2.83020445209
France;-0.010844501586;-0.0460232119106;0.0022281666752;1981;28.4
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1981;12.866
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1981;0.977848
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1981;90.63
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1981;0.505159071367
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1981;7.18
USSR;;;;1981;335.389843784
Iran;0.0425008436721;0.00500493953075;0.000458321737824;1981;0.998882
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1981;3.53
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1982;23.924739658
Chile;0.122766024151;0.102452435823;0.00220625312068;1982;0.725
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1982;2.58024585
Belgium;-0.066869925922;-0.0473792954884;0.000798066786956;1982;10.87622619
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1982;3.981
Algeria;0.0;-0.132124147807;3.86909377994e-05;1982;0.835
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1982;3.33127694096
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1982;0.270628
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1982;15.45
Thailand;0.0067467987884;0.0425209701636;0.00475338706747;1982;0.652753
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1982;30.3806258211
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1983;2.84389755
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1983;0.207493071306
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1983;38.375
Algeria;0.0;-0.132124147807;3.86909377994e-05;1983;0.745
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1983;0.087531
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1983;2.102
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1983;0.221
South Korea;-0.0481076726431;0.0455108814411;0.0218606740236;1983;16.491
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1984;0.135198
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1984;3.93178561192
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1984;0.495
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1984;8.543
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1985;1.323
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1985;0.011345
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1985;987.053289967
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1986;3.35834049871
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1986;0.894894912281
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1986;3.0153422
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1986;3.89531384351
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1986;7.3556
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1986;5.769
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1986;6.54437756759
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1986;1.45
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1986;7.828
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1986;13.132
Qatar;0.0;0;0.0;1986;0.0
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1986;0.879541
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1986;3.09
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1986;34.0246766449
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1986;497.561968706
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1987;453.805331618
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1987;37.633
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1987;7.2202
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1987;6.586
Australia;-0.00908257619881;-0.0158819736564;0.0117381028831;1987;33.8229674214
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1987;4.926
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1987;1.04470048725
Singapore;-0.065387810146;0.473898039981;0.000102054436866;1987;0.011734
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1987;8.855933
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1988;10.85707943
Chile;0.122766024151;0.102452435823;0.00220625312068;1988;1.6
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1988;3.0244747
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1988;103.179
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1988;0.343938091144
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1988;13.404
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1988;2.093
Algeria;0.0;-0.132124147807;3.86909377994e-05;1988;0.995
China;-0.0163160516748;0.0374734655832;0.505774915218;1988;496.235908
India;0.0359940327055;0.0649945458839;0.110383033752;1988;93.341130698
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;1988;1.13206888316
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1989;3.40269418171
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1989;1.03258982456
Brazil;-0.0679750843541;0.0312695931968;0.00442626001313;1989;10.773128024
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1989;15.105
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;2006;4.06957478152
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;2006;21.0354
Germany;-0.0432336300245;-0.00352138073054;0.0201726295054;2006;84.5495500573
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;2006;3.077
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;2006;57.4018821057
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;2006;4.4562
United Arab Emirates;0.0;0.241399267969;0.000339632824762;2006;0.281614
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;2006;0.136674952323
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;2006;81.472735566
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;2007;1.22032208282
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;2007;2.875081
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;2007;10.1449
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;2007;2.6787
USSR;;;;2007;0.0
China;-0.0163160516748;0.0374734655832;0.505774915218;2007;1584.17136156
New Zealand;-0.154070465658;-0.0453779017436;0.000326689070789;2007;1.71322194869
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;2007;38.76637
Chile;0.122766024151;0.102452435823;0.00220625312068;2008;4.36952026469
Ecuador;0.0;0;0.0;2008;0.0
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;2008;8.3205
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;2008;2.516021
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1994;501.7100282
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1994;4.0334086
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1994;0.310637473937
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1994;8.4761
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1994;2.94098124558
Norway;-0.00086963598565;0.0126859125;0.000219928144361;1994;0.8846416
Sweden;0.0600906335947;-0.021451470504;0.000602819782216;1994;2.9353
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1994;15.843
Israel;-0.1549140116;-0.0161397093241;0.00153206894174;1994;3.782654
Kuwait;0.0;0;0.0;1994;0.0
Qatar;0.0;0;0.0;1994;0.0
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1994;0.029489
China;-0.0163160516748;0.0374734655832;0.505774915218;1994;657.065115
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1994;81.28338
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1994;2.192
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1994;1.1716326
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1994;2.301
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1994;22.5789665417
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1994;208.634295372
Peru;0.0;-0.0127700470694;0.00021772585751;1995;0.373746059043
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1995;7.6213
Czech Republic;0.0165334328673;-0.0197850728486;0.00452848523855;1995;22.6598
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1995;4.6227
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1995;8.90895194421
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1995;4.202
Slovakia;-0.0496902673913;-0.0252663961555;0.000836301769596;1995;5.3903
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1995;16.538
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1995;47.456
USSR;;;;1995;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1995;0.121788491338
Algeria;0.0;-0.132124147807;3.86909377994e-05;1995;0.62
Egypt;0.0429787084275;-0.0700429893744;0.000115330782137;1995;0.694259
China Hong Kong SAR;-0.00280691710327;-0.00248318295241;0.0017946921289;1995;5.602
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1995;16.056639
US;-0.0877264090609;-0.0375393468003;0.0960426032543;1996;529.239330322
Argentina;-0.224635998086;0.0189168726476;0.000283281347947;1996;0.912723245614
Chile;0.122766024151;0.102452435823;0.00220625312068;1996;3.289146
Italy;-0.118781259954;-0.0287087514672;0.00291253323667;1996;11.2392
Netherlands;-0.0697936299088;0.0312171396339;0.00275197695009;1996;8.59845227859
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1996;3.92
Switzerland;0.0;-0.0109550435376;3.47185668943e-05;1996;0.14235215439
USSR;;;;1996;0.0
Kuwait;0.0;0;0.0;1996;0.0
Other Middle East;-0.000120618275404;0.132428254935;0.000127602324937;1996;0.135372159501
South Africa;0.0182933628412;0.00412582185975;0.0228048674762;1996;72.4425899899
Bangladesh;0.16973782862;0.0372093529425;0.000217760622036;1996;0.175933
India;0.0359940327055;0.0649945458839;0.110383033752;1996;144.323519139
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1996;1.9681188
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1996;3.45856
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1996;17.8383403128
European Union #;-0.0894687011092;-0.0190480330175;0.0638895332813;1996;360.845481478
Canada;-0.0519033188208;-0.0416143063154;0.0050045363605;1997;28.1037546575
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1997;5.74928346231
Austria;-0.0229010467692;-0.0208387149297;0.00085092196241;1997;3.69465940575
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1997;6.6301
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1997;6.65761440718
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1997;70.2455
Romania;-0.0888050668129;-0.0388247956456;0.00144800066482;1997;9.7155
United Kingdom;-0.524534792086;-0.0474654354249;0.00294025079347;1997;39.568
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1997;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1997;7.07181943673
Malaysia;0.175684346605;0.0937524852433;0.00533192697912;1997;1.622
Pakistan;0.151433659622;0.0220729595435;0.0014435298508;1997;2.094
Vietnam;-0.0441651203042;0.0945160396416;0.00571485329419;1997;4.44304
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1997;17.5004683418
Venezuela;-0.664134585658;0.183669077472;1.81387804332e-05;1998;0.03577
Finland;0.0795318897561;-0.0223017417173;0.00109810277354;1998;5.46333715487
France;-0.010844501586;-0.0460232119106;0.0022281666752;1998;16.27
Poland;5.38485991628e-05;-0.0123617498132;0.0130780525506;1998;63.2954
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1998;0.0
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1998;7.38137138742
Indonesia;0.222283462094;0.0769875959617;0.016800256446;1998;8.55841224
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1998;84.67063
Taiwan;0.0166169161165;0.00692657047209;0.0103342616931;1998;22.566423
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1998;16.076959711
CIS;-0.00905838030843;-0.00154917800911;0.0422996133566;1998;161.500098054
Chile;0.122766024151;0.102452435823;0.00220625312068;1999;4.1574
Denmark;0.20831210624;-0.0734968368781;0.000561123655643;1999;4.7337
Ireland;-0.00706820233222;-0.0198977354988;0.000583056593314;1999;2.45927225274
Portugal;-0.119111420987;-0.00231745571362;0.000771436549257;1976;0.4
Other Africa;-0.102652516039;0.0377747210266;0.00275093619712;1976;3.9942911801
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1976;21.8170433006
Non-OECD;-0.000356874865061;0.0366586229346;0.755272090435;1976;731.735423102
Mexico;-0.229082575174;0.010178880839;0.00262972107157;1977;2.24161650903
Colombia;-0.139721787745;0.147885505613;0.00122847594321;1977;2.274688975
Trinidad & Tobago;0.0;0;0.0;1977;0.0
Other S. & Cent. America;0.0537230985371;0.0485860446224;0.000906767207198;1977;0.0765828286822
Bulgaria;-0.134507934609;-0.00407387860215;0.00153927190695;1977;7.867
Greece;-0.167280140027;-0.0456366075609;0.00125438184477;1977;8.114
Hungary;-0.0358968587907;-0.0245951449789;0.000612116360571;1977;8.183
Turkey;0.103344489277;0.0460004512544;0.0102988220751;1977;6.391
Other Europe & Eurasia;-0.00143786643097;0.0107627201173;0.00616857595742;1977;12.6269983328
United Arab Emirates;0.0;0.241399267969;0.000339632824762;1977;0.0
Japan;-0.002306025827;0.0050145403181;0.0321379899979;1977;51.81915
Philippines;0.159749946241;0.0972792308786;0.00361778982915;1977;0.1451126
Other Asia Pacific;0.212825766898;-0.022657957517;0.00551216769964;1977;23.3073527036
